_RAJ2000	_DEJ2000	RAJ2000	DEJ2000	SrcIDgaia	RAgaia	e_RAgaia	DEgaia	e_DEgaia	Org	Nu	EPucac	pmRA	e_pmRA	pmDE	e_pmDE	Gmag	f.mag	Rmag	Jmag	Hmag	Kmag
265.199002501	-53.639667222	265.1989989	-53.6396586	5921751271071988864	265.1990392	25.9	-53.6397547	23.6	2	7	1998.522	5.2	1.9	-21.0	1.8	13.456	13.795	13.260	12.898	12.855	12.879
265.199630854	-53.646725937	265.1996303	-53.6467167	5921751236712251392	265.1996361	18.9	-53.6468197	16.9	2	4	1998.522	0.8	2.9	-22.5	2.9	15.054	15.534	30.000	13.605	13.250	13.140
265.199843569	-53.637139049	265.1998444	-53.6371317	5921751271071990016	265.1998356	14.4	-53.6372136	13.2	2	4	1998.522	-1.2	3.7	-17.9	3.7	15.641	16.212	30.000	14.492	14.128	14.032
265.200124343	-53.636103741	265.2001100	-53.6360908	5921751275374684160	265.2002694	19.0	-53.6362350	17.3	3	1	1998.521	20.7	10.2	-31.5	10.1	16.511	15.265				
265.200945260	-53.642704359	265.2009400	-53.6427044	5921751275374738560	265.2009989	19.0	-53.6427039	17.3	2	3	1998.523	7.6	4.9	0.1	4.4	16.307	16.539	30.000	14.763	14.201	14.153
265.202092199	-53.644920370	265.2020886	-53.6449136	5921751271071991936	265.2021292	13.2	-53.6449889	12.0	2	3	1998.523	5.2	6.3	-16.5	4.9	16.289	16.846	30.000	15.374	15.019	14.917
265.202821559	-53.648840361	265.2028120	-53.6488372	5921751241015057792	265.2029189	19.0	-53.6488722	17.3	2	4	1998.522	13.8	4.1	-7.7	4.0	15.939	16.209	30.000	14.643	14.390	14.242
265.203138650	-53.654359070	265.2031417	-53.6543564	5921751241015113856	265.2031072	19.0	-53.6543861	17.3	2	3	1998.521	-4.4	6.2	-6.5	6.2	16.450	16.532	30.000	14.775	14.526	14.419
265.204010189	-53.639030793	265.2040052	-53.6390250	5921751275374695552	265.2040608	14.7	-53.6390894	6.2	2	1	1998.521	7.2	9.2	-14.1	8.9	16.198	16.974	13.670	15.108	14.760	14.808
265.204615524	-53.637092459	265.2046131	-53.6370925	5921751271071994880	265.2046406	13.2	-53.6370919	12.0	2	3	1998.522	3.5	6.2	0.1	6.7	16.341	16.655	30.000	15.303	15.035	14.987
265.204780953	-53.653143100	265.2047741	-53.6531367	5921751236712256896	265.2048508	14.3	-53.6532083	13.1	2	4	1998.523	9.9	2.8	-15.6	2.8	15.634	15.991	30.000	14.541	14.262	14.127
265.205255920	-53.647312450	265.2052803	-53.6473175	5921751275374768128	265.2050083	19.0	-53.6472611	17.3	2	4	1998.522	-35.2	3.9	12.3	3.9	16.844	15.652	30.000	15.156	15.006	14.837
265.205269283	-53.656248739	265.2052817	-53.6562547	5921751241015126272	265.2051433	19.0	-53.6561883	17.3	2	3	1998.520	-17.9	5.7	14.5	5.8	17.114	15.629	30.000	15.205	15.057	14.906
265.206084246	-53.651139003	265.2060794	-53.6511317	5921751236712258432	265.2061333	15.6	-53.6512131	14.3	2	5	1998.523	7.0	2.6	-17.8	2.8	15.223	15.789	30.000	13.839	13.419	13.371
265.208223055	-53.642699400	265.2082146	-53.6426736	5921751271072000000	265.2083086	13.7	-53.6429611	12.5	2	4	1998.521	12.2	4.3	-62.8	4.4	16.704	16.037	30.000	15.016	14.651	14.547
265.209479435	-53.638712508	265.2094553	-53.6387089	5921751275374671360	265.2097244	19.0	-53.6387492	17.3	2	3	1998.524	34.9	2.8	-8.8	2.8	15.587	15.213	30.000	14.005	13.718	13.537
265.209712193	-53.652181713	265.2097106	-53.6521742	5921751236712263680	265.2097286	19.2	-53.6522581	17.6	2	7	1998.522	2.3	1.6	-18.3	1.5	13.801	14.327	30.000	12.446	11.907	11.778
265.209701715	-53.649091506	265.2096986	-53.6490833	5921751271072002176	265.2097331	16.1	-53.6491750	14.7	2	5	1998.523	4.5	2.4	-20.0	2.3	15.044	15.541	30.000	13.644	13.268	13.092
265.210976277	-53.650567367	265.2109751	-53.6505583	5921751236712265088	265.2109881	13.7	-53.6506594	12.5	2	4	1998.523	1.7	4.3	-22.1	4.1	15.987	16.445	30.000	14.884	14.513	14.560
265.213715727	-53.647163068	265.2137325	-53.6471567	5921751271072006272	265.2135453	12.7	-53.6472278	11.6	2	1	1998.521	-24.2	12.5	-15.5	12.5	16.579	16.972	30.000	15.605	15.391	15.464
265.214944717	-53.655408597	265.2149425	-53.6554017	5921751236712269184	265.2149669	15.0	-53.6554786	13.7	2	4	1998.522	3.2	2.9	-16.8	3.0	15.419	16.129	15.650	14.239	13.913	13.687
265.216702634	-53.651646414	265.2166736	-53.6516256	5921751275374759296	265.2169975	19.0	-53.6518581	17.3	2	2	1998.525	42.0	9.1	-50.8	9.1	16.866	16.743	30.000	15.560	15.308	15.403
265.217092401	-53.644797226	265.2170897	-53.6447900	5921751275374694528	265.2171197	19.0	-53.6448706	17.3	2	7	1998.522	3.9	1.5	-17.6	1.4	13.499	14.000	10.750	12.033	11.573	11.437
265.218233957	-53.653584684	265.2182156	-53.6535814	5921751241015035392	265.2184203	19.0	-53.6536181	17.3	2	4	1998.522	26.5	4.9	-8.0	5.6	16.532	16.603	30.000	15.006	14.669	14.721
265.219331554	-53.656760849	265.2193292	-53.6567533	5921751236712275200	265.2193553	4.7	-53.6568375	0.5	2	6	1998.523	3.4	0.9	-18.4	0.9	11.769	12.060	11.700	10.239	9.755	9.636
265.223120547	-53.665860358	265.2231281	-53.6658581	5921751236712279808	265.2230439	13.7	-53.6658833	12.5	2	2	1998.522	-10.9	6.8	-5.5	6.4	15.909	15.630	30.000	14.881	14.596	14.641
265.224122301	-53.664028665	265.2241178	-53.6640189	5921751236712280576	265.2241681	13.6	-53.6641278	12.4	2	4	1998.523	6.5	4.0	-23.8	4.2	16.031	16.393	30.000	14.990	14.628	14.612
265.122007834	-53.644552704	265.1220192	-53.6445336	5921754191649647104	265.1218922	10.5	-53.6447467	11.3	3	1	1998.521	-16.4	9.2	-46.5	8.9	16.728	16.080				
265.122209362	-53.646421554	265.1222086	-53.6464142	5921754191649648256	265.1222175	11.5	-53.6464964	12.4	2	5	1998.521	1.1	3.2	-17.9	3.3	15.813	16.328	30.000	14.663	14.182	14.237
265.122947857	-53.647297376	265.1229455	-53.6472892	5921754191649649024	265.1229722	10.8	-53.6473800	11.7	2	0	1998.521	3.4	21.0	-19.9	19.6	16.274	16.669	30.000	15.371	14.413	14.657
265.124366887	-53.649018301	265.1243619	-53.6490128	5921754195939268224	265.1244178	15.4	-53.6490742	16.6	2	4	1998.522	7.2	4.2	-13.4	4.1	16.039	16.391	30.000	15.080	14.739	15.006
265.125029548	-53.646160095	265.1250256	-53.6461525	5921754191649651968	265.1250697	27.5	-53.6462369	25.9	2	6	1998.522	5.7	2.7	-18.5	2.6	15.200	15.720	30.000	13.814	13.432	13.428
265.126336829	-53.649911580	265.1263344	-53.6499022	5921754191649654016	265.1263617	23.5	-53.6500067	22.2	2	2	1998.519	3.5	8.6	-22.8	7.7	16.231	16.788	30.000	15.166	14.714	14.852
265.129916677	-53.648140382	265.1299033	-53.6481350	5921754195939251712	265.1300522	33.4	-53.6481950	31.5	2	1	1998.521	19.3	11.1	-13.1	10.5	16.732	16.483	30.000	15.311	14.872	14.791
265.130545993	-53.646636081	265.1305653	-53.6466325	5921754191649658368	265.1303506	21.5	-53.6466725	20.3	2	1	1998.518	-27.8	10.4	-8.7	11.0	17.073	16.098	30.000	16.074	15.509	15.894
265.130989063	-53.651692717	265.1309767	-53.6516886	5921754191649659008	265.1311144	26.9	-53.6517342	25.4	2	1	1998.518	17.8	8.8	-10.0	11.4	16.140	16.806	30.000	14.893	14.699	12.663
265.133402170	-53.650723149	265.1334003	-53.6507158	5921754195939227648	265.1334211	33.4	-53.6507978	31.5	2	9	1998.522	2.7	2.3	-17.9	2.3	14.273	14.709	30.000	12.794	12.327	12.246
265.133602767	-53.640049694	265.1335922	-53.6400144	5921754230311389824	265.1337100	19.0	-53.6404086	17.3	2	0	1998.526	15.3	18.6	-86.2	9.1	16.635	16.927	30.000	15.608	15.189	14.837
265.134101965	-53.652741602	265.1340994	-53.6527347	5921754195939203072	265.1341278	15.4	-53.6528114	16.6	2	9	1998.521	3.7	1.4	-16.8	1.5	13.916	14.347	30.000	12.428	11.948	11.868
265.136125316	-53.642862753	265.1361206	-53.6428556	5921754191649665152	265.1361731	13.8	-53.6429353	12.6	2	4	1998.520	6.8	4.0	-17.4	3.8	15.986	16.537	30.000	14.791	14.525	14.507
265.137625831	-53.644466534	265.1376250	-53.6444628	5921754191649666816	265.1376344	13.3	-53.6445042	12.1	2	2	1998.523	1.2	6.9	-9.1	6.8	16.208	16.063	30.000	15.201	14.907	14.878
265.138224700	-53.649712268	265.1382247	-53.6497119	5921754195951691520	265.1382250	19.0	-53.6497161	17.3	2	1	1998.526	0.0	10.1	-0.9	14.8	16.289	16.985	30.000	14.951	14.830	14.599
265.139121822	-53.644125490	265.1391248	-53.6441142	5921754195951665280	265.1390911	19.0	-53.6442400	17.3	3	0	1998.522	-4.3	20.1	-27.5	16.1	16.773	17.188				
265.140463215	-53.646493875	265.1404567	-53.6464933	5921754122930193664	265.1405294	14.3	-53.6465000	13.0	2	2	1998.521	9.4	4.8	-1.4	4.9	15.807	16.345	30.000	14.576	14.141	14.163
265.141608702	-53.637403507	265.1416069	-53.6373964	5921754157289933440	265.1416272	19.0	-53.6374756	1.3	2	9	1998.521	2.6	1.4	-17.3	0.9	13.138	13.518	13.030	12.678	12.629	12.587
265.144738499	-53.656701335	265.1447486	-53.6566958	5921754122930198272	265.1446356	10.5	-53.6567575	11.3	2	2	1998.524	-14.6	7.9	-13.5	7.0	16.515	16.855	30.000	15.592	15.314	15.054
265.144979894	-53.644552558	265.1449819	-53.6445428	5921754157289936896	265.1449594	13.3	-53.6446514	12.1	2	2	1998.524	-2.9	5.8	-23.8	6.3	16.284	16.806	30.000	15.349	14.935	14.791
265.146739473	-53.656214359	265.1467564	-53.6562300	5921754127219644544	265.1465672	15.4	-53.6560550	16.6	2	1	1998.526	-24.5	9.8	38.2	8.3	16.622	17.091	30.000	15.358	15.015	14.920
265.146716156	-53.658375441	265.1467147	-53.6583678	5921754122930202112	265.1467308	0.6	-53.6584528	0.5	2	9	1998.521	2.1	0.9	-18.6	0.9	12.703	13.046	12.570	11.168	10.664	10.544
265.147379847	-53.642595947	265.1473786	-53.6425881	5921754157289941504	265.1473922	15.8	-53.6426756	14.4	2	5	1998.521	1.8	1.9	-19.1	2.0	15.171	15.611	30.000	13.794	13.435	13.279
265.148829947	-53.659133230	265.1488267	-53.6591250	5921754127219622528	265.1488628	15.4	-53.6592169	16.6	3	1	1998.526	4.7	12.1	-20.1	11.8	16.382	17.255				
265.149701777	-53.660338154	265.1496947	-53.6603317	5921754122930205312	265.1497736	11.0	-53.6604036	11.9	2	4	1998.520	10.2	4.2	-15.7	4.5	15.945	16.426	30.000	15.118	14.590	14.595
265.150284386	-53.654382351	265.1502864	-53.6543742	5921754122930206464	265.1502644	12.8	-53.6544647	11.6	2	2	1998.518	-2.9	6.1	-19.8	6.5	16.492	16.335	30.000	15.535	15.259	15.396
265.150856336	-53.658024853	265.1508483	-53.6580150	5921754122930207488	265.1509381	10.2	-53.6581247	11.0	2	4	1998.522	11.6	4.1	-24.0	4.7	16.180	16.440	30.000	15.826	15.465	15.349
265.152301715	-53.660096524	265.1522925	-53.6600847	5921754122930208512	265.1523950	11.5	-53.6602167	12.4	2	3	1998.522	13.3	7.0	-28.8	6.4	15.643	16.499	30.000	14.692	14.288	14.262
265.152579000	-53.638054142	265.1525878	-53.6380442	5921754161591843584	265.1524894	19.0	-53.6381550	17.3	2	1	1998.521	-12.7	6.7	-24.2	8.8	16.851	17.210	30.000	15.583	15.237	14.740
265.152824965	-53.658482919	265.1528100	-53.6584853	5921754122930209536	265.1529769	11.5	-53.6584589	12.4	2	4	1998.522	21.6	3.4	5.8	3.5	15.848	15.674	30.000	14.663	14.329	14.195
265.153332382	-53.661755101	265.1533158	-53.6617447	5921754127219579776	265.1535006	15.4	-53.6618606	16.6	3	4	1998.520	23.9	3.6	-25.3	4.0	16.534	15.476				
265.153874022	-53.651198796	265.1538678	-53.6511897	5921754122930210688	265.1539372	14.0	-53.6512911	12.7	2	2	1998.525	9.0	7.8	-22.2	7.9	16.348	16.991	30.000	14.789	14.807	14.336
265.154605676	-53.650206736	265.1546009	-53.6502069	5921754157289949696	265.1546539	13.6	-53.6502050	12.4	2	1	1998.523	6.9	8.1	0.4	7.2	16.100	16.773	30.000	15.045	14.842	14.634
265.155082585	-53.659502754	265.1550812	-53.6594950	5921754122930212096	265.1550964	9.9	-53.6595817	10.6	2	3	1998.523	2.0	5.0	-18.9	4.2	16.087	16.619	30.000	16.391	15.481	15.909
265.155152449	-53.662399136	265.1551503	-53.6623917	5921754122930211840	265.1551744	10.4	-53.6624744	12.5	2	5	1998.521	3.1	4.0	-18.1	4.9	15.950	16.647	30.000	15.750	15.233	15.131
265.155601468	-53.661215145	265.1556039	-53.6612058	5921754127219573888	265.1555769	15.4	-53.6613094	16.6	3	0	1998.518	-3.5	25.2	-22.7	23.3	17.335	17.285				
265.156645338	-53.655515177	265.1566461	-53.6555075	5921754122930214144	265.1566372	15.0	-53.6555931	13.6	2	5	1998.522	-1.1	3.2	-18.7	3.1	15.458	15.832	30.000	14.205	13.792	13.740
265.156637442	-53.649907839	265.1566286	-53.6499053	5921754157289952640	265.1567278	13.5	-53.6499336	12.3	2	1	1998.526	12.8	10.1	-6.2	8.6	16.086	17.021	30.000	14.952	14.695	14.820
265.157501403	-53.661305850	265.1575100	-53.6612994	5921754127219561856	265.1574142	15.4	-53.6613711	18.4	2	5	1998.521	-12.4	2.6	-15.7	2.7	15.223	15.400	30.000	14.003	13.570	13.513
265.157484657	-53.663120337	265.1574875	-53.6631083	5921754127219548672	265.1574558	15.4	-53.6632422	16.6	3	1	1998.521	-4.1	15.9	-29.3	15.8	15.383	16.294				
265.157934677	-53.652115528	265.1579369	-53.6521117	5921754122930216448	265.1579125	13.0	-53.6521542	11.8	2	1	1998.518	-3.2	10.0	-9.3	8.5	16.211	16.754	30.000	15.224	15.564	15.352
265.158052010	-53.648302710	265.1580482	-53.6482961	5921754157289955072	265.1580908	16.0	-53.6483697	14.6	2	5	1998.522	5.5	2.2	-16.1	2.2	15.036	15.587	30.000	13.689	13.272	13.102
265.158805571	-53.662948356	265.1587898	-53.6629372	5921754127219547776	265.1589650	19.0	-53.6630611	17.3	3	1	1998.518	22.7	9.4	-27.1	9.4	15.738	16.093				
265.159165831	-53.656460552	265.1591659	-53.6564594	5921754127233436800	265.1591650	22.3	-53.6564722	19.9	3	3	1998.519	-0.1	3.8	-2.8	3.6	15.939	15.937				
265.159174908	-53.664096646	265.1591706	-53.6640936	5921754122930219392	265.1592183	15.3	-53.6641275	13.9	3	2	1998.518	6.2	6.3	-7.4	11.2	16.183	17.050				
265.161702438	-53.655189559	265.1616969	-53.6551864	5921754122930220928	265.1617586	13.2	-53.6552217	12.0	2	3	1998.523	8.0	5.0	-7.7	5.5	16.258	16.733	30.000	15.250	14.914	14.971
265.162327712	-53.658744347	265.1623517	-53.6587236	5921754122930222336	265.1620842	14.8	-53.6589547	13.5	3	1	1998.521	-34.6	7.0	-50.5	6.2	16.570	14.793				
265.164734763	-53.655576827	265.1647322	-53.6555781	5921754122930225280	265.1647606	12.9	-53.6555639	11.8	2	2	1998.522	3.7	9.8	3.1	9.8	16.665	16.688	30.000	15.746	15.355	14.919
265.165371866	-53.665782221	265.1653872	-53.6657733	5921754127219487232	265.1652164	15.4	-53.6658725	18.5	3	3	1998.520	-22.1	3.5	-21.7	3.6	15.572	15.394				
265.167207446	-53.658212117	265.1672148	-53.6582078	5921754122930228352	265.1671325	15.7	-53.6582558	14.3	2	4	1998.520	-10.6	3.6	-10.5	3.6	15.184	15.517	30.000	13.785	13.451	13.351
265.167474510	-53.652103264	265.1674664	-53.6520872	5921754161593052928	265.1675564	19.2	-53.6522661	17.5	2	5	1998.521	11.7	3.2	-39.1	3.2	15.944	15.804	9.880	14.367	14.099	14.067
265.168110025	-53.649425260	265.1681184	-53.6494061	5921754157289968256	265.1680250	12.8	-53.6496200	11.7	2	1	1998.523	-12.1	10.2	-46.7	9.3	16.705	16.831	30.000	15.596	15.089	15.260
265.168305705	-53.645388548	265.1683028	-53.6453833	5921754157289968768	265.1683356	13.7	-53.6454419	12.5	2	4	1998.524	4.2	4.8	-12.8	5.0	16.168	16.443	30.000	14.964	14.820	14.496
265.152609997	-53.634254503	265.1526233	-53.6342453	5921754264671030912	265.1524747	19.0	-53.6343478	17.3	2	4	1998.521	-19.2	2.3	-22.4	2.2	15.381	15.604	13.680	13.929	13.573	13.506
